video,frame_t,dt,class_id,area_t,remain_ratio,type
2312_R3mhAhexxyY,17,4,19,200729,0.2295,shrink
2312_R3mhAhexxyY,17,3,19,57467,0.0282,vanish
2312_R3mhAhexxyY,17,2,19,94684,0.1082,shrink
2312_R3mhAhexxyY,17,1,19,9655,0.0000,vanish
2312_R3mhAhexxyY,17,5,21,426347,0.2142,shrink
2312_R3mhAhexxyY,17,3,29,285809,0.0000,vanish
2312_R3mhAhexxyY,17,5,29,414229,0.0000,vanish
2312_R3mhAhexxyY,17,2,49,6262,0.0000,vanish
2312_R3mhAhexxyY,17,1,61,176901,0.0000,vanish
2312_R3mhAhexxyY,17,2,61,219478,0.0000,vanish
2312_R3mhAhexxyY,17,1,61,39568,0.0000,vanish
2312_R3mhAhexxyY,17,3,61,244840,0.0041,vanish
2312_R3mhAhexxyY,17,1,61,14808,0.0000,vanish
2312_R3mhAhexxyY,17,1,61,1142,0.0000,vanish
2312_R3mhAhexxyY,17,3,63,142062,0.0000,vanish
2312_R3mhAhexxyY,17,2,80,545000,0.0000,vanish
2312_R3mhAhexxyY,18,5,19,214702,0.2239,shrink
2312_R3mhAhexxyY,18,2,19,145297,0.1244,shrink
2312_R3mhAhexxyY,18,1,19,903,0.0000,vanish
2312_R3mhAhexxyY,18,5,21,443113,0.1780,shrink
2312_R3mhAhexxyY,18,2,29,135523,0.0000,vanish
2312_R3mhAhexxyY,18,5,29,417088,0.0000,vanish
2312_R3mhAhexxyY,18,2,49,53115,0.0000,vanish
2312_R3mhAhexxyY,18,2,61,193976,0.0001,vanish
2312_R3mhAhexxyY,18,3,61,235301,0.0134,vanish
2312_R3mhAhexxyY,18,3,63,145148,0.0000,vanish
2312_R3mhAhexxyY,18,1,67,23641,0.0000,vanish
2312_R3mhAhexxyY,18,1,80,195943,0.0000,vanish
2312_R3mhAhexxyY,18,1,80,839,0.0000,vanish
2312_R3mhAhexxyY,18,1,80,425,0.0000,vanish
2312_R3mhAhexxyY,18,1,80,503,0.0000,vanish
2312_R3mhAhexxyY,19,2,19,146517,0.1202,shrink
2312_R3mhAhexxyY,19,1,29,6323,0.0000,vanish
2312_R3mhAhexxyY,19,5,29,482290,0.0000,vanish
2312_R3mhAhexxyY,19,2,29,6501,0.0000,vanish
2312_R3mhAhexxyY,19,4,49,413519,0.0000,vanish
2312_R3mhAhexxyY,19,3,61,233633,0.2078,shrink
2312_R3mhAhexxyY,19,3,61,223402,0.0194,vanish
2312_R3mhAhexxyY,19,3,63,142122,0.0000,vanish
2312_R3mhAhexxyY,19,2,80,128673,0.0000,vanish
2312_R3mhAhexxyY,20,2,19,149931,0.1320,shrink
2312_R3mhAhexxyY,20,4,22,1073,0.0000,vanish
2312_R3mhAhexxyY,20,2,27,51615,0.0000,vanish
2312_R3mhAhexxyY,20,5,29,502767,0.0000,vanish
2312_R3mhAhexxyY,20,2,29,42758,0.1447,shrink
2312_R3mhAhexxyY,20,3,49,386510,0.0000,vanish
2312_R3mhAhexxyY,20,2,61,515983,0.2438,shrink
2312_R3mhAhexxyY,20,2,61,213118,0.0143,vanish
2312_R3mhAhexxyY,20,1,61,411,0.0000,vanish
2312_R3mhAhexxyY,20,3,63,130074,0.0000,vanish
2312_R3mhAhexxyY,20,2,80,146252,0.0000,vanish
2312_R3mhAhexxyY,21,3,19,154564,0.0109,vanish
2312_R3mhAhexxyY,21,5,19,1049845,0.2351,shrink
2312_R3mhAhexxyY,21,2,19,152558,0.1305,shrink
2312_R3mhAhexxyY,21,1,27,19448,0.0000,vanish
2312_R3mhAhexxyY,21,5,29,523119,0.0000,vanish
2312_R3mhAhexxyY,21,2,49,296874,0.0000,vanish
2312_R3mhAhexxyY,21,2,49,3170,0.0000,vanish
2312_R3mhAhexxyY,21,2,61,203281,0.0181,vanish
2312_R3mhAhexxyY,21,1,61,15226,0.0000,vanish
2312_R3mhAhexxyY,22,5,19,934116,0.2275,shrink
2312_R3mhAhexxyY,22,2,19,160377,0.1357,shrink
2312_R3mhAhexxyY,22,4,29,550884,0.0000,vanish
2312_R3mhAhexxyY,22,1,49,120525,0.0000,vanish
2312_R3mhAhexxyY,22,4,61,48634,0.0000,vanish
2312_R3mhAhexxyY,22,3,61,197995,0.0086,vanish
2312_R3mhAhexxyY,22,4,61,7022,0.0000,vanish
2312_R3mhAhexxyY,22,1,61,2118,0.0000,vanish
2312_R3mhAhexxyY,22,2,80,149739,0.0000,vanish
2312_R3mhAhexxyY,23,5,19,764372,0.1707,shrink
2312_R3mhAhexxyY,23,2,19,162505,0.1230,shrink
2312_R3mhAhexxyY,23,2,22,581512,0.2301,shrink
2312_R3mhAhexxyY,23,4,29,562298,0.0000,vanish
2312_R3mhAhexxyY,23,3,61,200209,0.0022,vanish
2312_R3mhAhexxyY,23,1,61,31446,0.0000,vanish
2312_R3mhAhexxyY,23,1,80,16375,0.0000,vanish
2312_R3mhAhexxyY,23,1,80,1380,0.0000,vanish
2312_R3mhAhexxyY,24,5,19,536904,0.1459,shrink
2312_R3mhAhexxyY,24,2,19,179880,0.1243,shrink
2312_R3mhAhexxyY,24,1,22,296094,0.2367,shrink
2312_R3mhAhexxyY,24,1,27,10788,0.0000,vanish
2312_R3mhAhexxyY,24,4,29,554000,0.0000,vanish
2312_R3mhAhexxyY,24,1,59,10484,0.0000,vanish
2312_R3mhAhexxyY,24,5,61,717819,0.1638,shrink
2312_R3mhAhexxyY,24,3,61,204956,0.0000,vanish
2312_R3mhAhexxyY,24,1,61,2138,0.0000,vanish
2312_R3mhAhexxyY,24,1,67,1323,0.0000,vanish
2312_R3mhAhexxyY,24,3,80,213964,0.0000,vanish
2312_R3mhAhexxyY,25,5,19,290412,0.1599,shrink
2312_R3mhAhexxyY,25,3,19,173265,0.1160,shrink
2312_R3mhAhexxyY,25,1,19,22302,0.0572,vanish
2312_R3mhAhexxyY,25,1,22,50477,0.2291,shrink
2312_R3mhAhexxyY,25,3,29,492860,0.0000,vanish
2312_R3mhAhexxyY,25,5,29,759388,0.2104,shrink
2312_R3mhAhexxyY,25,2,50,68052,0.0000,vanish
2312_R3mhAhexxyY,25,5,61,932083,0.1280,shrink
2312_R3mhAhexxyY,25,3,61,215296,0.0000,vanish
2312_R3mhAhexxyY,25,1,67,899,0.0000,vanish
2312_R3mhAhexxyY,25,3,80,251812,0.0000,vanish
2312_R3mhAhexxyY,26,1,13,331,0.0000,vanish
2312_R3mhAhexxyY,26,1,19,512,0.0000,vanish
2312_R3mhAhexxyY,26,4,19,186341,0.1088,shrink
2312_R3mhAhexxyY,26,5,19,30674,0.0189,vanish
2312_R3mhAhexxyY,26,2,29,244799,0.0000,vanish
2312_R3mhAhexxyY,26,5,29,756383,0.2341,shrink
2312_R3mhAhexxyY,26,1,50,5126,0.0000,vanish
2312_R3mhAhexxyY,26,5,61,902932,0.1357,shrink
2312_R3mhAhexxyY,26,2,61,355879,0.0000,vanish
2312_R3mhAhexxyY,26,3,61,225820,0.0000,vanish
2312_R3mhAhexxyY,26,3,80,1454,0.0000,vanish
2312_R3mhAhexxyY,27,4,19,460138,0.2345,shrink
2312_R3mhAhexxyY,27,4,19,174098,0.0434,vanish
2312_R3mhAhexxyY,27,1,19,8276,0.0000,vanish
2312_R3mhAhexxyY,27,1,29,23289,0.0000,vanish
2312_R3mhAhexxyY,27,5,61,887119,0.1617,shrink
2312_R3mhAhexxyY,27,1,61,32759,0.0000,vanish
2312_R3mhAhexxyY,27,2,61,126836,0.0000,vanish
2312_R3mhAhexxyY,27,4,61,233483,0.0000,vanish
2312_R3mhAhexxyY,27,1,61,13652,0.0000,vanish
2312_R3mhAhexxyY,27,2,80,88833,0.0000,vanish
2312_R3mhAhexxyY,28,4,19,390633,0.1148,shrink
2312_R3mhAhexxyY,28,5,19,130166,0.1862,shrink
2312_R3mhAhexxyY,28,3,19,73109,0.0464,vanish
2312_R3mhAhexxyY,28,4,19,5707,0.0000,vanish
2312_R3mhAhexxyY,28,1,19,15455,0.0021,vanish
2312_R3mhAhexxyY,28,2,19,13399,0.0000,vanish
2312_R3mhAhexxyY,28,2,21,33689,0.0000,vanish
2312_R3mhAhexxyY,28,5,61,860737,0.2114,shrink
2312_R3mhAhexxyY,28,4,61,235712,0.0000,vanish
2312_R3mhAhexxyY,28,4,63,125777,0.0000,vanish
2312_R3mhAhexxyY,28,1,80,2928,0.0000,vanish
2312_R3mhAhexxyY,29,5,19,124616,0.1477,shrink
2312_R3mhAhexxyY,29,4,19,332588,0.0423,vanish
2312_R3mhAhexxyY,29,5,19,44571,0.0000,vanish
2312_R3mhAhexxyY,29,2,19,11646,0.0000,vanish
2312_R3mhAhexxyY,29,1,19,1395,0.0000,vanish
2312_R3mhAhexxyY,29,1,21,17714,0.0000,vanish
2312_R3mhAhexxyY,29,5,61,999426,0.2395,shrink
2312_R3mhAhexxyY,29,4,61,236928,0.0000,vanish
2312_R3mhAhexxyY,29,4,63,134859,0.0000,vanish
2312_R3mhAhexxyY,30,5,19,117663,0.0711,vanish
2312_R3mhAhexxyY,30,4,19,280016,0.0000,vanish
2312_R3mhAhexxyY,30,4,19,18951,0.0000,vanish
2312_R3mhAhexxyY,30,1,19,17237,0.0000,vanish
2312_R3mhAhexxyY,30,1,19,15469,0.0000,vanish
2312_R3mhAhexxyY,30,1,21,13782,0.0000,vanish
2312_R3mhAhexxyY,30,1,61,10229,0.0000,vanish
2312_R3mhAhexxyY,30,4,61,240193,0.0000,vanish
2312_R3mhAhexxyY,30,3,63,133549,0.0000,vanish
2312_R3mhAhexxyY,31,5,19,101464,0.0000,vanish
2312_R3mhAhexxyY,31,4,19,244032,0.0000,vanish
2312_R3mhAhexxyY,31,1,19,581,0.0000,vanish
2312_R3mhAhexxyY,31,1,19,4548,0.0000,vanish
2312_R3mhAhexxyY,31,5,21,411779,0.1517,shrink
2312_R3mhAhexxyY,31,5,61,1084640,0.2331,shrink
2312_R3mhAhexxyY,31,3,61,218928,0.0000,vanish
2312_R3mhAhexxyY,31,3,63,145533,0.0000,vanish
2312_R3mhAhexxyY,32,4,19,86043,0.0000,vanish
2312_R3mhAhexxyY,32,3,19,233375,0.0000,vanish
2312_R3mhAhexxyY,32,2,19,1355,0.0000,vanish
2312_R3mhAhexxyY,32,5,21,404465,0.0000,vanish
2312_R3mhAhexxyY,32,5,61,1085541,0.1527,shrink
2312_R3mhAhexxyY,32,2,61,130721,0.0000,vanish
2312_R3mhAhexxyY,32,4,63,142396,0.0000,vanish
2312_R3mhAhexxyY,33,3,19,67260,0.0000,vanish
2312_R3mhAhexxyY,33,2,19,208060,0.0000,vanish
2312_R3mhAhexxyY,33,1,19,8673,0.0000,vanish
2312_R3mhAhexxyY,33,1,19,9742,0.0000,vanish
2312_R3mhAhexxyY,33,1,19,435,0.0000,vanish
2312_R3mhAhexxyY,33,5,21,467848,0.0000,vanish
2312_R3mhAhexxyY,33,1,21,4819,0.0000,vanish
2312_R3mhAhexxyY,33,5,61,1289741,0.1682,shrink
2312_R3mhAhexxyY,33,1,61,22337,0.0000,vanish
2312_R3mhAhexxyY,33,3,63,145952,0.0000,vanish
2312_R3mhAhexxyY,34,2,19,32387,0.0000,vanish
2312_R3mhAhexxyY,34,2,19,125652,0.0000,vanish
2312_R3mhAhexxyY,34,4,21,418562,0.0000,vanish
2312_R3mhAhexxyY,34,2,52,14559,0.0000,vanish
2312_R3mhAhexxyY,34,5,61,1102934,0.2343,shrink
2312_R3mhAhexxyY,34,3,63,122277,0.0000,vanish
2312_R3mhAhexxyY,35,1,19,17578,0.0000,vanish
2312_R3mhAhexxyY,35,1,19,57485,0.0000,vanish
2312_R3mhAhexxyY,35,3,21,289432,0.0000,vanish
2312_R3mhAhexxyY,35,1,52,5144,0.0000,vanish
2312_R3mhAhexxyY,35,2,63,54087,0.0000,vanish
2312_R3mhAhexxyY,36,1,19,8391,0.0000,vanish
2312_R3mhAhexxyY,36,2,21,78989,0.0000,vanish
2312_R3mhAhexxyY,36,1,21,4437,0.0000,vanish
2312_R3mhAhexxyY,36,1,49,95389,0.0000,vanish
2312_R3mhAhexxyY,36,1,63,13587,0.0000,vanish
2312_R3mhAhexxyY,37,1,0,487,0.0000,vanish
2312_R3mhAhexxyY,37,1,21,441,0.0000,vanish
2312_R3mhAhexxyY,37,1,21,800,0.0000,vanish
2312_R3mhAhexxyY,40,4,19,20474,0.0586,vanish
2312_R3mhAhexxyY,40,1,61,82506,0.0000,vanish
2312_R3mhAhexxyY,41,5,19,23832,0.0000,vanish
2312_R3mhAhexxyY,42,2,19,775,0.0000,vanish
2312_R3mhAhexxyY,42,1,19,3591,0.0000,vanish
2312_R3mhAhexxyY,43,1,19,4199,0.0000,vanish
2312_R3mhAhexxyY,43,1,50,534,0.0000,vanish
2312_R3mhAhexxyY,44,1,19,6053,0.0000,vanish
2312_R3mhAhexxyY,45,1,19,1719,0.0000,vanish
2312_R3mhAhexxyY,48,5,19,17371,0.2485,shrink
2312_R3mhAhexxyY,50,5,19,12547,0.1855,shrink
2312_R3mhAhexxyY,50,5,19,3464,0.1599,shrink
2312_R3mhAhexxyY,50,5,21,11305,0.2284,shrink
2312_R3mhAhexxyY,51,4,19,9760,0.2384,shrink
2312_R3mhAhexxyY,51,5,19,14775,0.1351,shrink
2312_R3mhAhexxyY,51,5,19,4143,0.0000,vanish
2312_R3mhAhexxyY,51,5,21,11047,0.0927,vanish
2312_R3mhAhexxyY,51,5,21,16446,0.1310,shrink
2312_R3mhAhexxyY,51,5,21,27531,0.1677,shrink
2312_R3mhAhexxyY,52,5,19,11543,0.1402,shrink
2312_R3mhAhexxyY,52,5,19,14232,0.0846,vanish
2312_R3mhAhexxyY,52,4,19,4062,0.0000,vanish
2312_R3mhAhexxyY,52,5,21,10384,0.0510,vanish
2312_R3mhAhexxyY,52,5,21,16198,0.1148,shrink
2312_R3mhAhexxyY,52,5,21,27562,0.1941,shrink
2312_R3mhAhexxyY,53,5,19,6212,0.0810,vanish
2312_R3mhAhexxyY,53,5,19,12148,0.0000,vanish
2312_R3mhAhexxyY,53,5,19,13658,0.0000,vanish
2312_R3mhAhexxyY,53,5,19,34389,0.2270,shrink
2312_R3mhAhexxyY,53,5,19,50547,0.1998,shrink
2312_R3mhAhexxyY,53,3,19,3193,0.0000,vanish
2312_R3mhAhexxyY,53,5,21,43560,0.0621,vanish
2312_R3mhAhexxyY,53,5,21,8530,0.0000,vanish
2312_R3mhAhexxyY,53,5,21,15441,0.0515,vanish
2312_R3mhAhexxyY,53,5,21,27317,0.1917,shrink
2312_R3mhAhexxyY,54,5,19,5075,0.0000,vanish
2312_R3mhAhexxyY,54,4,19,11348,0.0000,vanish
2312_R3mhAhexxyY,54,4,19,12180,0.0000,vanish
2312_R3mhAhexxyY,54,5,19,32888,0.1641,shrink
2312_R3mhAhexxyY,54,5,19,13509,0.0856,vanish
2312_R3mhAhexxyY,54,5,19,42928,0.1369,shrink
2312_R3mhAhexxyY,54,2,19,2698,0.0000,vanish
2312_R3mhAhexxyY,54,5,21,38104,0.0000,vanish
2312_R3mhAhexxyY,54,4,21,6696,0.0000,vanish
2312_R3mhAhexxyY,54,5,21,14249,0.0013,vanish
2312_R3mhAhexxyY,54,5,21,27087,0.2047,shrink
2312_R3mhAhexxyY,54,5,49,53339,0.2061,shrink
2312_R3mhAhexxyY,55,3,19,8626,0.0000,vanish
2312_R3mhAhexxyY,55,4,19,8970,0.0000,vanish
2312_R3mhAhexxyY,55,5,19,30117,0.1169,shrink
2312_R3mhAhexxyY,55,5,19,12676,0.0000,vanish
2312_R3mhAhexxyY,55,5,19,28497,0.0953,vanish
2312_R3mhAhexxyY,55,2,19,1692,0.0000,vanish
2312_R3mhAhexxyY,55,4,21,29767,0.0000,vanish
2312_R3mhAhexxyY,55,3,21,4917,0.0000,vanish
2312_R3mhAhexxyY,55,5,21,12430,0.0000,vanish
2312_R3mhAhexxyY,55,5,49,49849,0.0000,vanish
2312_R3mhAhexxyY,56,2,19,5905,0.0000,vanish
2312_R3mhAhexxyY,56,3,19,5992,0.0000,vanish
2312_R3mhAhexxyY,56,5,19,27220,0.0205,vanish
2312_R3mhAhexxyY,56,4,19,10703,0.0000,vanish
2312_R3mhAhexxyY,56,5,19,21139,0.0000,vanish
2312_R3mhAhexxyY,56,2,19,1439,0.0000,vanish
2312_R3mhAhexxyY,56,3,21,22467,0.0000,vanish
2312_R3mhAhexxyY,56,2,21,3324,0.0000,vanish
2312_R3mhAhexxyY,56,4,21,10174,0.0000,vanish
2312_R3mhAhexxyY,56,5,21,23474,0.1024,shrink
2312_R3mhAhexxyY,56,4,49,42501,0.0000,vanish
2312_R3mhAhexxyY,57,2,19,2771,0.0000,vanish
2312_R3mhAhexxyY,57,1,19,2351,0.0000,vanish
2312_R3mhAhexxyY,57,2,19,3274,0.0000,vanish
2312_R3mhAhexxyY,57,5,19,23113,0.0000,vanish
2312_R3mhAhexxyY,57,3,19,9420,0.0000,vanish
2312_R3mhAhexxyY,57,4,19,17112,0.0000,vanish
2312_R3mhAhexxyY,57,1,19,1047,0.0000,vanish
2312_R3mhAhexxyY,57,2,21,13479,0.0000,vanish
2312_R3mhAhexxyY,57,1,21,1607,0.0000,vanish
2312_R3mhAhexxyY,57,3,21,7584,0.0000,vanish
2312_R3mhAhexxyY,57,5,21,21697,0.0000,vanish
2312_R3mhAhexxyY,57,3,49,33818,0.0000,vanish
2312_R3mhAhexxyY,58,1,19,851,0.0000,vanish
2312_R3mhAhexxyY,58,4,19,18603,0.0000,vanish
2312_R3mhAhexxyY,58,2,19,4790,0.0000,vanish
2312_R3mhAhexxyY,58,3,19,10101,0.0000,vanish
2312_R3mhAhexxyY,58,1,19,1206,0.0000,vanish
2312_R3mhAhexxyY,58,1,21,2704,0.0000,vanish
2312_R3mhAhexxyY,58,2,21,3699,0.0000,vanish
2312_R3mhAhexxyY,58,4,21,18454,0.0000,vanish
2312_R3mhAhexxyY,58,2,49,25078,0.0000,vanish
2312_R3mhAhexxyY,59,3,19,12767,0.0000,vanish
2312_R3mhAhexxyY,59,2,19,5875,0.0000,vanish
2312_R3mhAhexxyY,59,1,19,1035,0.0000,vanish
2312_R3mhAhexxyY,59,1,21,1104,0.0000,vanish
2312_R3mhAhexxyY,59,3,21,14601,0.0000,vanish
2312_R3mhAhexxyY,59,1,49,10994,0.0000,vanish
2312_R3mhAhexxyY,60,2,19,5505,0.0000,vanish
2312_R3mhAhexxyY,60,1,19,1593,0.0000,vanish
2312_R3mhAhexxyY,60,1,19,2715,0.0000,vanish
2312_R3mhAhexxyY,60,2,21,10408,0.0000,vanish
2312_R3mhAhexxyY,61,1,19,1329,0.0000,vanish
2312_R3mhAhexxyY,61,1,21,3487,0.0000,vanish
2312_R3mhAhexxyY,62,1,63,2843,0.0000,vanish
2312_R3mhAhexxyY,66,5,80,248135,0.2113,shrink
2312_R3mhAhexxyY,67,5,80,259629,0.1369,shrink
2312_R3mhAhexxyY,68,4,19,13794,0.0000,vanish
2312_R3mhAhexxyY,68,5,80,247966,0.0612,vanish
2312_R3mhAhexxyY,69,3,19,15450,0.0000,vanish
2312_R3mhAhexxyY,69,1,80,29097,0.0000,vanish
2312_R3mhAhexxyY,69,5,80,159589,0.0039,vanish
2312_R3mhAhexxyY,70,2,19,13273,0.0000,vanish
2312_R3mhAhexxyY,70,1,80,1892,0.0000,vanish
2312_R3mhAhexxyY,70,4,80,121241,0.0052,vanish
2312_R3mhAhexxyY,71,1,19,8685,0.0000,vanish
2312_R3mhAhexxyY,71,3,80,76764,0.0082,vanish
2312_R3mhAhexxyY,72,2,61,8005,0.0000,vanish
2312_R3mhAhexxyY,72,2,80,39752,0.0157,vanish
2312_R3mhAhexxyY,73,1,61,444,0.0000,vanish
2312_R3mhAhexxyY,73,1,80,15187,0.0412,vanish
2314_RtMhFyAE3ao,0,5,67,2050,0.0468,vanish
2314_RtMhFyAE3ao,1,5,67,1395,0.0000,vanish
2314_RtMhFyAE3ao,2,4,67,1268,0.0000,vanish
2314_RtMhFyAE3ao,3,3,67,898,0.0000,vanish
2314_RtMhFyAE3ao,4,2,67,417,0.0000,vanish
2314_RtMhFyAE3ao,7,5,16,6486,0.0840,vanish
2314_RtMhFyAE3ao,8,5,16,6096,0.0000,vanish
2314_RtMhFyAE3ao,9,4,16,5851,0.0000,vanish
2314_RtMhFyAE3ao,10,3,16,5422,0.0000,vanish
2314_RtMhFyAE3ao,11,2,16,5104,0.0000,vanish
2314_RtMhFyAE3ao,17,5,49,98922,0.2023,shrink
2314_RtMhFyAE3ao,18,5,49,95090,0.1785,shrink
2314_RtMhFyAE3ao,20,2,16,337,0.0000,vanish
2314_RtMhFyAE3ao,28,5,16,361,0.0277,vanish
2314_RtMhFyAE3ao,29,4,16,304,0.0000,vanish
2314_RtMhFyAE3ao,30,3,16,338,0.0089,vanish
2314_RtMhFyAE3ao,34,5,41,1518,0.1133,shrink
2314_RtMhFyAE3ao,35,5,41,1354,0.0369,vanish
2314_RtMhFyAE3ao,36,5,41,1083,0.0000,vanish
2314_RtMhFyAE3ao,37,4,41,885,0.0000,vanish
2314_RtMhFyAE3ao,38,3,41,614,0.0000,vanish
2314_RtMhFyAE3ao,40,5,41,929,0.2250,shrink
2314_RtMhFyAE3ao,41,5,41,884,0.1041,shrink
2314_RtMhFyAE3ao,42,5,41,686,0.0204,vanish
2314_RtMhFyAE3ao,43,5,41,503,0.0000,vanish
2314_RtMhFyAE3ao,44,4,41,368,0.0000,vanish
2314_RtMhFyAE3ao,50,5,16,422,0.0545,vanish
2314_RtMhFyAE3ao,51,5,16,406,0.0000,vanish
2314_RtMhFyAE3ao,52,4,16,374,0.0000,vanish
2314_RtMhFyAE3ao,53,3,16,338,0.0000,vanish
2319_Sjpq0mTJ7TM,0,5,16,8936,0.2342,shrink
2319_Sjpq0mTJ7TM,0,5,16,5220,0.2033,shrink
2319_Sjpq0mTJ7TM,0,5,26,6268,0.2431,shrink
2319_Sjpq0mTJ7TM,4,4,16,300,0.0000,vanish
2319_Sjpq0mTJ7TM,4,5,20,2999,0.0000,vanish
2319_Sjpq0mTJ7TM,5,4,20,2090,0.0000,vanish
2319_Sjpq0mTJ7TM,6,3,20,1295,0.0000,vanish
2319_Sjpq0mTJ7TM,6,5,26,8851,0.2443,shrink
2319_Sjpq0mTJ7TM,7,2,20,759,0.0000,vanish
2319_Sjpq0mTJ7TM,8,5,16,9043,0.2468,shrink
2319_Sjpq0mTJ7TM,8,5,26,7442,0.2416,shrink
2319_Sjpq0mTJ7TM,8,5,26,6325,0.2138,shrink
2319_Sjpq0mTJ7TM,9,5,16,7848,0.2094,shrink
2319_Sjpq0mTJ7TM,9,5,26,5900,0.2149,shrink
2319_Sjpq0mTJ7TM,10,2,16,1441,0.1742,shrink
2319_Sjpq0mTJ7TM,10,5,26,4983,0.2404,shrink
2319_Sjpq0mTJ7TM,10,4,26,5937,0.2001,shrink
2319_Sjpq0mTJ7TM,11,5,16,2345,0.1582,shrink
2319_Sjpq0mTJ7TM,11,1,16,506,0.0000,vanish
2319_Sjpq0mTJ7TM,11,4,26,5185,0.2374,shrink
2319_Sjpq0mTJ7TM,11,3,26,5743,0.2203,shrink
2319_Sjpq0mTJ7TM,12,4,16,2168,0.2399,shrink
2319_Sjpq0mTJ7TM,12,5,16,1963,0.2318,shrink
2319_Sjpq0mTJ7TM,12,5,16,1905,0.0005,vanish
2319_Sjpq0mTJ7TM,12,5,20,788,0.0419,vanish
2319_Sjpq0mTJ7TM,13,5,16,2064,0.2297,shrink
2319_Sjpq0mTJ7TM,13,5,16,1988,0.1992,shrink
2319_Sjpq0mTJ7TM,13,5,16,1405,0.0000,vanish
2319_Sjpq0mTJ7TM,13,5,20,777,0.0644,vanish
2319_Sjpq0mTJ7TM,14,5,16,1585,0.1874,shrink
2319_Sjpq0mTJ7TM,14,4,16,932,0.0000,vanish
2319_Sjpq0mTJ7TM,14,5,20,715,0.0000,vanish
2319_Sjpq0mTJ7TM,14,5,26,3018,0.1753,shrink
2319_Sjpq0mTJ7TM,15,1,16,754,0.1857,shrink
2319_Sjpq0mTJ7TM,15,4,20,872,0.0000,vanish
2319_Sjpq0mTJ7TM,15,5,26,3431,0.0595,vanish
2319_Sjpq0mTJ7TM,16,5,16,514,0.0000,vanish
2319_Sjpq0mTJ7TM,16,5,16,3936,0.1542,shrink
2319_Sjpq0mTJ7TM,16,2,16,1072,0.1110,shrink
2319_Sjpq0mTJ7TM,16,5,16,1354,0.0000,vanish
2319_Sjpq0mTJ7TM,16,2,16,585,0.0000,vanish
2319_Sjpq0mTJ7TM,16,3,20,615,0.0000,vanish
2319_Sjpq0mTJ7TM,16,5,26,3338,0.0285,vanish
2319_Sjpq0mTJ7TM,17,4,16,529,0.0000,vanish
2319_Sjpq0mTJ7TM,17,5,16,3605,0.1379,shrink
2319_Sjpq0mTJ7TM,17,4,16,1119,0.0000,vanish
2319_Sjpq0mTJ7TM,17,1,16,530,0.0000,vanish
2319_Sjpq0mTJ7TM,17,5,26,8098,0.2350,shrink
2319_Sjpq0mTJ7TM,17,4,26,2955,0.0470,vanish
2319_Sjpq0mTJ7TM,18,3,16,548,0.0000,vanish
2319_Sjpq0mTJ7TM,18,5,16,2924,0.0496,vanish
2319_Sjpq0mTJ7TM,18,3,16,788,0.0000,vanish
2319_Sjpq0mTJ7TM,18,5,20,2374,0.0670,vanish
2319_Sjpq0mTJ7TM,18,5,26,7750,0.2135,shrink
2319_Sjpq0mTJ7TM,18,3,26,3303,0.0651,vanish
2319_Sjpq0mTJ7TM,19,2,16,552,0.0000,vanish
2319_Sjpq0mTJ7TM,19,5,16,2422,0.0000,vanish
2319_Sjpq0mTJ7TM,19,2,16,528,0.0000,vanish
2319_Sjpq0mTJ7TM,19,4,20,2001,0.0005,vanish
2319_Sjpq0mTJ7TM,19,5,20,4758,0.1953,shrink
2319_Sjpq0mTJ7TM,19,5,26,7277,0.2309,shrink
2319_Sjpq0mTJ7TM,19,5,26,2143,0.1195,shrink
2319_Sjpq0mTJ7TM,20,1,16,397,0.0000,vanish
2319_Sjpq0mTJ7TM,20,5,16,1615,0.0650,vanish
2319_Sjpq0mTJ7TM,20,4,16,1964,0.0000,vanish
2319_Sjpq0mTJ7TM,20,4,20,1834,0.0000,vanish
2319_Sjpq0mTJ7TM,20,5,20,4569,0.1490,shrink
2319_Sjpq0mTJ7TM,20,5,26,6499,0.2479,shrink
2319_Sjpq0mTJ7TM,20,5,26,1569,0.0000,vanish
2319_Sjpq0mTJ7TM,21,3,16,1530,0.0000,vanish
2319_Sjpq0mTJ7TM,21,3,20,1604,0.0000,vanish
2319_Sjpq0mTJ7TM,21,5,20,4233,0.0000,vanish
2319_Sjpq0mTJ7TM,21,3,26,1526,0.0000,vanish
2319_Sjpq0mTJ7TM,22,2,16,1220,0.0000,vanish
2319_Sjpq0mTJ7TM,22,2,20,1109,0.0000,vanish
2319_Sjpq0mTJ7TM,22,5,20,4195,0.0203,vanish
2319_Sjpq0mTJ7TM,22,2,26,1212,0.0000,vanish
2319_Sjpq0mTJ7TM,23,4,16,1198,0.0000,vanish
2319_Sjpq0mTJ7TM,23,1,16,841,0.1367,shrink
2319_Sjpq0mTJ7TM,23,1,16,538,0.0000,vanish
2319_Sjpq0mTJ7TM,23,2,26,1187,0.0000,vanish
2319_Sjpq0mTJ7TM,24,5,26,5248,0.1412,shrink
2319_Sjpq0mTJ7TM,24,2,26,1164,0.0000,vanish
2319_Sjpq0mTJ7TM,25,4,26,4887,0.1005,shrink
2319_Sjpq0mTJ7TM,25,1,26,727,0.0000,vanish
2319_Sjpq0mTJ7TM,26,3,26,4169,0.0796,vanish
2319_Sjpq0mTJ7TM,27,1,16,693,0.0000,vanish
2319_Sjpq0mTJ7TM,27,2,26,3149,0.0613,vanish
